seed,mode,level,level_label,modality,numel,mean,std,mean_abs_delta_one,min,p05_approx,median_approx,p95_approx,max,fraction_below_low,fraction_above_high
40,ir,1,P4,ir,1433600,1.0007577842414945,1.254763601690564e-05,0.0007577842414944565,1.0006829500198364,1.0025,1.0025,1.0025,1.0007754564285278,0.0,0.0
40,ir,1,P4,rgb,1433600,0.999075732206984,3.108032178050181e-05,0.0009242677930160426,0.9990412592887878,0.9975,0.9975,0.9975,0.9992371797561646,0.0,0.0
40,ir,2,P5,ir,358400,0.9987933602822678,3.4128600886093144e-05,0.001206639717732157,0.9987632036209106,0.9975,0.9975,0.9975,0.9989483952522278,0.0,0.0
40,ir,2,P5,rgb,358400,1.001166558712721,2.7987268764007674e-05,0.0011665587127208709,1.0010408163070679,1.0025,1.0025,1.0025,1.0011932849884033,0.0,0.0
41,fusion,0,P3,ir,5734400,0.9999918782346607,0.0001098855349984715,5.324927917432173e-05,0.9998719692230225,0.9975,0.9975,1.0025,1.0009551048278809,0.0,0.0
41,fusion,0,P3,rgb,5734400,0.9989976402954822,1.9643418653343e-05,0.0010023597045177926,0.9987919926643372,0.9975,0.9975,0.9975,0.9990712404251099,0.0,0.0
41,fusion,1,P4,ir,1433600,1.0006637621180354,9.513548308254498e-06,0.0006637621180353952,1.0005991458892822,1.0025,1.0025,1.0025,1.0006829500198364,0.0,0.0
41,fusion,1,P4,rgb,1433600,0.9991586472558057,2.5342724689179023e-05,0.0008413527441942798,0.9991305470466614,0.9975,0.9975,0.9975,0.9993046522140503,0.0,0.0
41,fusion,2,P5,ir,358400,0.9989440177879961,3.054085049674773e-05,0.0010559822120038526,0.9989258646965027,0.9975,0.9975,0.9975,0.9990567564964294,0.0,0.0
41,fusion,2,P5,rgb,358400,1.0013545571380693,6.84995358903097e-05,0.0013545571380693998,1.001082181930542,1.0025,1.0025,1.0025,1.0013951063156128,0.0,0.0
41,rgb,0,P3,ir,5734400,0.9995068708767421,0.00013352890594804404,0.0005014008433603781,0.9993833303451538,0.9975,0.9975,0.9975,1.000579833984375,0.0,0.0
41,rgb,0,P3,rgb,5734400,0.9993783572360657,3.802905522638382e-05,0.0006216427639342977,0.9990473389625549,0.9975,0.9975,0.9975,0.9994064569473267,0.0,0.0
41,rgb,1,P4,ir,1433600,1.0005038094809113,1.0383490094655934e-05,0.0005038094809112538,1.0004962682724,1.0025,1.0025,1.0025,1.0005595684051514,0.0,0.0
41,rgb,1,P4,rgb,1433600,0.9993793681122978,5.180216753833989e-06,0.0006206318877022048,0.9993521571159363,0.9975,0.9975,0.9975,0.9994128942489624,0.0,0.0
41,rgb,2,P5,ir,358400,0.9989569909473149,2.5537853768309054e-05,0.0010430090526850628,0.9989420771598816,0.9975,0.9975,0.9975,0.9990565180778503,0.0,0.0
41,rgb,2,P5,rgb,358400,1.0013488828330965,6.410245043718602e-05,0.0013488828330965978,1.0011019706726074,1.0025,1.0025,1.0025,1.0013885498046875,0.0,0.0
41,ir,0,P3,ir,5734400,1.0015661699757246,2.8696034732549726e-05,0.0015661699757246034,1.0013235807418823,1.0025,1.0025,1.0025,1.0016114711761475,0.0,0.0
41,ir,0,P3,rgb,5734400,0.9985079147590191,2.795645488216387e-05,0.0014920852409808763,0.9984791874885559,0.9975,0.9975,0.9975,0.9987429976463318,0.0,0.0
41,ir,1,P4,ir,1433600,1.0007617517807688,1.7838053035757793e-05,0.0007617517807687234,1.0006476640701294,1.0025,1.0025,1.0025,1.0007703304290771,0.0,0.0
41,ir,1,P4,rgb,1433600,0.999171703556037,2.4268580277598415e-05,0.0008282964439630242,0.999158501625061,0.9975,0.9975,0.9975,0.9993152618408203,0.0,0.0
41,ir,2,P5,ir,358400,0.9991374146821909,5.472024126504548e-06,0.0008625853178091347,0.9991328120231628,0.9975,0.9975,0.9975,0.9991632699966431,0.0,0.0
41,ir,2,P5,rgb,358400,1.0008646807746429,1.2394111924652587e-05,0.0008646807746429528,1.00081467628479,1.0025,1.0025,1.0025,1.0009005069732666,0.0,0.0
42,fusion,0,P3,ir,5734400,1.0009384453232217,3.494074468018718e-05,0.000938445323221718,1.0008611679077148,1.0025,1.0025,1.0025,1.0012143850326538,0.0,0.0
